experiment,run,theta,delta,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,choice10,epsilon,numA,expected numA,hits,switch,cross_term
81,61,0.01,0.03,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,4,4,1,1,0.0072
81,62,0.51,0.25,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.12,6,6,1,1,0.03
81,63,0.2,0.18,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.11,4,5,0,1,0.019799999999999998
81,64,0.12,0.28,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.26,4,4,1,1,0.0728
81,65,0.35,0.01,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.02,5,5,1,1,0.0002
81,66,0.14,0.14,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.23,4,4,1,1,0.032200000000000006
81,67,0.68,0.09,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.15,6,7,0,1,0.0135
81,68,0.17,0.11,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.15,5,5,1,1,0.0165
81,69,0.32,0.35,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.27,5,5,1,1,0.0945
81,70,0.59,0.31,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.16,6,6,1,1,0.0496
81,71,0.03,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.0884
81,72,0.09,0.22,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.37,4,4,1,1,0.0814
81,73,0.08,0.27,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.19,4,4,1,1,0.051300000000000005
81,74,0.17,0.02,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.15,5,5,1,1,0.003
81,75,0.58,0.33,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.07,6,6,1,1,0.023100000000000002
81,76,-0.08,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.005
81,77,0.4,0.29,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.09,5,5,1,1,0.026099999999999998
81,78,-0.13,0.37,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.39,4,4,1,1,0.1443
81,79,0.65,0.4,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.29,7,6,0,1,0.11599999999999999
81,80,-0.05,0.09,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.4,4,4,1,1,0.036
81,81,0.3,0.36,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.33,6,5,0,1,0.1188
81,82,0.51,0.46,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.12,5,6,0,1,0.0552
81,83,0.58,0.39,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.06,7,6,0,1,0.0234
81,84,0.18,0.02,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.03,5,5,1,1,0.0006
81,85,0.01,0.09,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.12,4,4,1,1,0.010799999999999999
81,86,0.16,0.15,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.14,5,5,1,1,0.021
81,87,-0.02,0.11,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.35,4,4,1,1,0.0385
81,88,-0.11,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,4,1,1,0.0156
81,89,0.66,0.39,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.37,7,6,0,1,0.1443
81,90,-0.13,0.2,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.36,4,4,1,1,0.072
81,91,-0.13,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.3,4,4,1,1,0.078
81,92,-0.06,0.03,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.29,4,4,1,1,0.0087
81,93,0.43,0.0,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.0
81,94,0.68,0.29,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.17,6,7,0,1,0.049300000000000004
81,95,-0.03,0.21,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.03,4,4,1,1,0.006299999999999999
81,96,0.07,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.4,4,4,1,1,0.008
81,97,0.09,0.4,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.1,5,4,0,1,0.04000000000000001
81,98,0.23,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.18,5,5,1,1,0.081
81,99,0.06,0.37,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.29,5,4,0,1,0.10729999999999999
81,100,0.4,0.42,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.19,6,5,0,1,0.0798
82,1,0.18,0.12,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,5,0,1,0.0072
82,2,0.21,0.32,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.26,5,5,1,1,0.08320000000000001
82,3,0.57,0.0,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.28,6,6,1,1,0.0
82,4,-0.12,0.48,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.15,3,4,0,1,0.072
82,5,0.67,0.47,A_1,A_2,A_3,A_4,A_5,B_6,A_7,B_8,B_9,B_10,0.01,6,6,1,3,0.0047
82,6,0.49,0.17,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.15,6,6,1,1,0.025500000000000002
82,7,0.27,0.22,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.29,5,5,1,1,0.0638
82,8,0.12,0.06,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.0,5,4,0,1,0.0
82,9,0.36,0.28,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.34,5,5,1,1,0.09520000000000002
82,10,0.61,0.27,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.24,6,6,1,1,0.0648
82,11,0.08,0.32,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.10880000000000001
82,12,-0.11,0.42,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.08,4,4,1,1,0.0336
82,13,0.0,0.36,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.11,4,4,1,1,0.039599999999999996
82,14,0.28,0.05,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.03,5,5,1,1,0.0015
82,15,-0.04,0.24,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.38,4,4,1,1,0.0912
82,16,-0.09,0.16,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.054400000000000004
82,17,0.21,0.3,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.4,5,5,1,1,0.12
82,18,0.62,0.22,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.38,6,6,1,1,0.08360000000000001
82,19,0.41,0.08,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.3,6,6,1,1,0.024
82,20,0.19,0.2,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.24,5,5,1,1,0.048
82,21,0.15,0.09,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,5,0,1,0.005399999999999999
82,22,0.67,0.5,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.23,6,6,1,1,0.115
82,23,0.55,0.16,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.07,6,6,1,1,0.011200000000000002
82,24,-0.14,0.06,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,4,4,1,1,0.003
82,25,0.17,0.15,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.34,5,5,1,1,0.051000000000000004
82,26,0.12,0.12,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.27,4,4,1,1,0.0324
82,27,0.02,0.23,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,4,4,1,1,0.0552
82,28,0.67,0.25,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.21,6,6,1,1,0.0525
82,29,0.29,0.18,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.27,5,5,1,1,0.048600000000000004
82,30,-0.1,0.27,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.06,4,4,1,1,0.0162
82,31,-0.13,0.27,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,3,4,0,1,0.013500000000000002
82,32,-0.02,0.03,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.0075
82,33,0.48,0.06,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.27,6,6,1,1,0.0162
82,34,0.4,0.31,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.19,6,5,0,1,0.0589
82,35,0.26,0.39,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.28,6,5,0,1,0.10920000000000002
82,36,0.08,0.18,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.02,4,4,1,1,0.0036
82,37,0.25,0.26,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,5,1,1,0.0806
82,38,-0.05,0.36,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.28,4,4,1,1,0.1008
82,39,0.13,0.09,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.09,4,4,1,1,0.0081
82,40,0.46,0.35,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.13,6,6,1,1,0.0455
82,41,0.56,0.32,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.25,6,6,1,1,0.08
82,42,0.22,0.3,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,4,5,0,1,0.072
82,43,-0.12,0.0,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.0
82,44,0.04,0.35,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.09,4,4,1,1,0.0315
82,45,-0.0,0.13,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.16,4,4,1,1,0.020800000000000003
82,46,0.19,0.01,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.14,5,5,1,1,0.0014000000000000002
82,47,0.32,0.17,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.3,5,5,1,1,0.051000000000000004
82,48,0.58,0.11,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.18,6,6,1,1,0.019799999999999998
82,49,0.49,0.28,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.19,5,6,0,1,0.053200000000000004
82,50,0.07,0.33,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.3,4,4,1,1,0.099
82,51,-0.09,0.08,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.09,3,4,0,1,0.0072
82,52,0.28,0.24,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.0,5,5,1,1,0.0
82,53,-0.01,0.01,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,4,4,1,1,0.0005
82,54,-0.03,0.2,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,4,1,1,0.04000000000000001
82,55,0.35,0.02,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.26,5,5,1,1,0.005200000000000001
82,56,0.48,0.34,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.13,6,6,1,1,0.0442
82,57,0.47,0.44,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.02,6,6,1,1,0.0088
82,58,0.48,0.11,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.23,6,6,1,1,0.0253
82,59,0.11,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.34,4,4,1,1,0.0068000000000000005
82,60,-0.04,0.34,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.32,4,4,1,1,0.10880000000000001
82,61,0.02,0.01,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.15,4,4,1,1,0.0015
82,62,0.38,0.26,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.09,5,5,1,1,0.0234
82,63,0.08,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.21,4,4,1,1,0.0042
82,64,0.01,0.41,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.27,4,4,1,1,0.1107
82,65,0.67,0.37,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.3,6,6,1,1,0.111
82,66,0.64,0.08,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.26,6,6,1,1,0.020800000000000003
82,67,-0.14,0.41,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.17,3,4,0,1,0.0697
82,68,0.52,0.18,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.22,6,6,1,1,0.039599999999999996
82,69,0.1,0.15,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,4,1,1,0.03
82,70,0.25,0.31,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.38,5,5,1,1,0.1178
82,71,0.0,0.1,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.0,4,4,1,1,0.0
82,72,0.53,0.42,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.4,6,6,1,1,0.168
82,73,0.38,0.38,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.01,5,5,1,1,0.0038
82,74,0.18,0.46,A_1,A_2,A_3,A_4,B_5,A_6,B_7,B_8,B_9,B_10,0.1,5,5,1,3,0.046000000000000006
82,75,0.56,0.13,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.21,6,6,1,1,0.0273
82,76,0.49,0.1,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.36,6,6,1,1,0.036
82,77,0.04,0.0,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,4,4,1,1,0.0
82,78,0.12,0.22,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.3,5,4,0,1,0.066
82,79,0.32,0.48,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.34,5,5,1,1,0.1632
82,80,0.1,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.27,5,4,0,1,0.12150000000000001
82,81,0.24,0.29,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.23,5,5,1,1,0.0667
82,82,0.3,0.39,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,4,5,0,1,0.019500000000000003
82,83,-0.14,0.09,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.02,3,4,0,1,0.0018
82,84,-0.06,0.01,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.01,4,4,1,1,0.0001
82,85,0.28,0.34,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.34,6,5,0,1,0.11560000000000002
82,86,0.6,0.06,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.39,6,6,1,1,0.0234
82,87,-0.09,0.28,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.25,4,4,1,1,0.07
82,88,0.29,0.29,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.12,5,5,1,1,0.0348
82,89,0.23,0.38,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.35,4,5,0,1,0.13299999999999998
82,90,-0.01,0.47,A_1,A_2,A_3,B_4,A_5,B_6,B_7,B_8,B_9,B_10,0.18,4,4,1,3,0.0846
82,91,0.16,0.5,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.14,5,5,1,1,0.07
82,92,0.61,0.19,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.13,6,6,1,1,0.0247
82,93,0.19,0.13,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.2,5,5,1,1,0.026000000000000002
82,94,0.46,0.01,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.36,6,6,1,1,0.0036
82,95,0.16,0.41,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.15,5,5,1,1,0.06149999999999999
82,96,0.56,0.34,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,6,1,1,0.10880000000000001
82,97,0.53,0.37,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.19,6,6,1,1,0.0703
82,98,0.05,0.16,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.11,4,4,1,1,0.0176
82,99,0.49,0.38,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.02,6,6,1,1,0.0076
82,100,-0.05,0.11,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.15,4,4,1,1,0.0165
83,1,0.18,0.07,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,5,0,1,0.014000000000000002
83,2,0.32,0.22,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.16,6,5,0,1,0.0352
83,3,0.54,0.26,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.05,6,6,1,1,0.013000000000000001
83,4,-0.03,0.19,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.28,3,4,0,1,0.053200000000000004
83,5,0.23,0.44,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.21,6,5,0,1,0.0924
83,6,0.24,0.25,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.25,5,5,1,1,0.0625
83,7,-0.12,0.42,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.24,4,4,1,1,0.10079999999999999
83,8,0.34,0.15,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.02,6,5,0,1,0.003
83,9,0.25,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,5,1,1,0.1395
83,10,0.34,0.47,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.18,5,5,1,1,0.0846
83,11,0.49,0.5,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.29,4,6,0,1,0.145
83,12,-0.11,0.39,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,4,1,1,0.07800000000000001
83,13,-0.11,0.38,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,3,4,0,1,0.026600000000000002
83,14,0.53,0.23,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.29,6,6,1,1,0.0667
83,15,0.05,0.01,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.1,4,4,1,1,0.001
83,16,0.62,0.12,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.33,6,6,1,1,0.0396
83,17,-0.1,0.24,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.2,4,4,1,1,0.048
83,18,0.05,0.13,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.33,4,4,1,1,0.0429
83,19,0.24,0.43,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.23,6,5,0,1,0.0989
83,20,-0.1,0.32,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.13,3,4,0,1,0.041600000000000005
83,21,0.62,0.47,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.15,7,6,0,1,0.0705
83,22,0.34,0.15,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.23,5,5,1,1,0.0345
83,23,0.08,0.37,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.32,5,4,0,1,0.1184
83,24,0.03,0.38,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.05,4,4,1,1,0.019000000000000003
83,25,0.6,0.07,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.15,6,6,1,1,0.0105
83,26,0.0,0.43,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.07,4,4,1,1,0.030100000000000002
83,27,-0.1,0.48,A_1,A_2,B_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.04,3,4,0,3,0.0192
83,28,0.1,0.14,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.28,4,4,1,1,0.039200000000000006
83,29,-0.1,0.26,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.02,4,4,1,1,0.005200000000000001
83,30,0.34,0.23,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.05,6,5,0,1,0.011500000000000002
83,31,0.13,0.15,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.27,4,4,1,1,0.0405
83,32,0.4,0.39,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.15,7,5,0,1,0.058499999999999996
83,33,0.64,0.43,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.15,6,6,1,1,0.0645
83,34,0.49,0.26,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.35,6,6,1,1,0.091
83,35,-0.14,0.41,A_1,A_2,A_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,0.27,3,4,0,1,0.1107
83,36,0.59,0.36,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.17,6,6,1,1,0.061200000000000004
83,37,0.38,0.33,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.12,6,5,0,1,0.0396
83,38,0.61,0.19,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.11,7,6,0,1,0.020900000000000002
83,39,0.4,0.46,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.02,4,5,0,1,0.0092
83,40,0.36,0.28,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.32,6,5,0,1,0.08960000000000001
83,41,0.58,0.45,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,6,0,1,0.1395
83,42,0.1,0.22,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.35,4,4,1,1,0.077
83,43,-0.15,0.38,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.22,4,4,1,1,0.08360000000000001
83,44,0.22,0.07,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,5,1,1,0.0217
83,45,0.08,0.02,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.39,4,4,1,1,0.0078000000000000005
83,46,0.35,0.3,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.1,6,5,0,1,0.03
83,47,0.6,0.5,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.04,6,6,1,1,0.02
83,48,0.38,0.42,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.39,5,5,1,1,0.1638
83,49,0.38,0.44,A_1,A_2,A_3,A_4,A_5,B_6,A_7,B_8,B_9,B_10,0.18,6,5,0,3,0.07919999999999999
83,50,0.26,0.44,A_1,A_2,A_3,A_4,B_5,A_6,B_7,B_8,B_9,B_10,0.28,5,5,1,3,0.12320000000000002
83,51,0.64,0.42,A_1,A_2,A_3,A_4,A_5,A_6,A_7,B_8,B_9,B_10,0.18,7,6,0,1,0.0756
83,52,0.55,0.31,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.0,6,6,1,1,0.0
83,53,-0.05,0.34,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.31,4,4,1,1,0.10540000000000001
83,54,0.62,0.42,A_1,A_2,A_3,A_4,A_5,A_6,B_7,B_8,B_9,B_10,0.04,6,6,1,1,0.0168
83,55,-0.13,0.06,A_1,A_2,A_3,A_4,B_5,B_6,B_7,B_8,B_9,B_10,0.0,4,4,1,1,0.0
83,56,0.21,0.27,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.31,5,5,1,1,0.08370000000000001
83,57,0.02,0.32,A_1,A_2,A_3,A_4,A_5,B_6,B_7,B_8,B_9,B_10,0.39,5,4,0,1,0.12480000000000001
